date,channelGrouping,userAgeBracket,userType,sessions,transactions
20190831,Direct - Non Paid,25-34,New Visitor,167,0
20190831,Direct - Non Paid,25-34,Returning Visitor,264,4
20190831,Direct - Non Paid,35-44,New Visitor,167,0
20190831,Direct - Non Paid,35-44,Returning Visitor,362,3
20190831,Direct - Non Paid,45-54,New Visitor,141,0
20190831,Direct - Non Paid,45-54,Returning Visitor,209,1
20190831,Direct - Non Paid,55-64,New Visitor,98,2
20190831,Direct - Non Paid,55-64,Returning Visitor,148,1
20190831,Direct - Non Paid,65+,New Visitor,51,2
20190831,Direct - Non Paid,65+,Returning Visitor,75,0
20190831,Email - Newsletter Franquicias - Non Paid,35-44,Returning Visitor,21,0
20190831,Email - Newsletter Franquicias - Non Paid,45-54,Returning Visitor,18,0
20190831,Email - Newsletter Offline - Non Paid,18-24,New Visitor,19,0
20190831,Email - Newsletter Offline - Non Paid,18-24,Returning Visitor,114,2
20190831,Email - Newsletter Offline - Non Paid,25-34,New Visitor,80,0
20190831,Email - Newsletter Offline - Non Paid,25-34,Returning Visitor,621,12
20190831,Email - Newsletter Offline - Non Paid,35-44,New Visitor,129,1
20190831,Email - Newsletter Offline - Non Paid,35-44,Returning Visitor,836,14
20190831,Email - Newsletter Offline - Non Paid,45-54,New Visitor,101,0
20190831,Email - Newsletter Offline - Non Paid,45-54,Returning Visitor,830,5
20190831,Email - Newsletter Offline - Non Paid,55-64,New Visitor,125,0
20190831,Email - Newsletter Offline - Non Paid,55-64,Returning Visitor,807,6
20190831,Email - Newsletter Offline - Non Paid,65+,New Visitor,69,0
20190831,Email - Newsletter Offline - Non Paid,65+,Returning Visitor,490,6
20190831,Email - Newsletter Online - Non Paid,18-24,Returning Visitor,34,2
20190831,Email - Newsletter Online - Non Paid,25-34,New Visitor,41,0
20190831,Email - Newsletter Online - Non Paid,25-34,Returning Visitor,414,6
20190831,Email - Newsletter Online - Non Paid,35-44,New Visitor,48,1
20190831,Email - Newsletter Online - Non Paid,35-44,Returning Visitor,488,11
20190831,Email - Newsletter Online - Non Paid,45-54,New Visitor,44,1
20190831,Email - Newsletter Online - Non Paid,45-54,Returning Visitor,441,10
20190831,Email - Newsletter Online - Non Paid,55-64,New Visitor,29,0
20190831,Email - Newsletter Online - Non Paid,55-64,Returning Visitor,345,3
20190831,Email - Newsletter Online - Non Paid,65+,New Visitor,18,0
20190831,Email - Newsletter Online - Non Paid,65+,Returning Visitor,189,4
20190831,Email - Newsletter Outlet - Non Paid,18-24,Returning Visitor,17,1
20190831,Email - Newsletter Outlet - Non Paid,25-34,New Visitor,31,0
20190831,Email - Newsletter Outlet - Non Paid,25-34,Returning Visitor,123,3
20190831,Email - Newsletter Outlet - Non Paid,35-44,New Visitor,37,0
20190831,Email - Newsletter Outlet - Non Paid,35-44,Returning Visitor,162,3
20190831,Email - Newsletter Outlet - Non Paid,45-54,New Visitor,21,0
20190831,Email - Newsletter Outlet - Non Paid,45-54,Returning Visitor,105,0
20190831,Email - Newsletter Outlet - Non Paid,55-64,New Visitor,12,0
20190831,Email - Newsletter Outlet - Non Paid,55-64,Returning Visitor,95,1
20190831,Email - Newsletter Outlet - Non Paid,65+,New Visitor,14,0
20190831,Email - Newsletter Outlet - Non Paid,65+,Returning Visitor,42,0
20190831,Referral - Affiliates - Paid,18-24,New Visitor,108,0
20190831,Referral - Affiliates - Paid,18-24,Returning Visitor,44,0
20190831,Referral - Affiliates - Paid,25-34,New Visitor,187,0
20190831,Referral - Affiliates - Paid,25-34,Returning Visitor,160,3
20190831,Referral - Affiliates - Paid,35-44,New Visitor,184,0
20190831,Referral - Affiliates - Paid,35-44,Returning Visitor,190,4
20190831,Referral - Affiliates - Paid,45-54,New Visitor,181,0
20190831,Referral - Affiliates - Paid,45-54,Returning Visitor,254,6
20190831,Referral - Affiliates - Paid,55-64,New Visitor,189,1
20190831,Referral - Affiliates - Paid,55-64,Returning Visitor,141,1
20190831,Referral - Affiliates - Paid,65+,New Visitor,142,0
20190831,Referral - Affiliates - Paid,65+,Returning Visitor,123,2
20190831,Referral - Other - Non Paid,25-34,New Visitor,12,0
20190831,Referral - Other - Non Paid,25-34,Returning Visitor,13,0
20190831,Referral - Other - Non Paid,35-44,New Visitor,11,0
20190831,Referral - Other - Non Paid,35-44,Returning Visitor,18,1
20190831,Referral - Other - Non Paid,45-54,Returning Visitor,10,1
20190831,Search - Branded - Paid,18-24,New Visitor,206,4
20190831,Search - Branded - Paid,18-24,Returning Visitor,175,1
20190831,Search - Branded - Paid,25-34,New Visitor,839,7
20190831,Search - Branded - Paid,25-34,Returning Visitor,1259,28
20190831,Search - Branded - Paid,35-44,New Visitor,808,6
20190831,Search - Branded - Paid,35-44,Returning Visitor,1495,26
20190831,Search - Branded - Paid,45-54,New Visitor,528,3
20190831,Search - Branded - Paid,45-54,Returning Visitor,1146,14
20190831,Search - Branded - Paid,55-64,New Visitor,390,1
20190831,Search - Branded - Paid,55-64,Returning Visitor,841,10
20190831,Search - Branded - Paid,65+,New Visitor,203,0
20190831,Search - Branded - Paid,65+,Returning Visitor,418,6
20190831,Search - Generic - Paid,25-34,Returning Visitor,49,0
20190831,Search - Generic - Paid,35-44,Returning Visitor,62,0
20190831,Search - Generic - Paid,45-54,Returning Visitor,95,0
20190831,Search - Generic - Paid,55-64,Returning Visitor,73,0
20190831,Search - Generic - Paid,65+,Returning Visitor,40,0
20190831,Search - SEO - Non Paid,18-24,New Visitor,183,1
20190831,Search - SEO - Non Paid,18-24,Returning Visitor,132,2
20190831,Search - SEO - Non Paid,25-34,New Visitor,680,4
20190831,Search - SEO - Non Paid,25-34,Returning Visitor,746,11
20190831,Search - SEO - Non Paid,35-44,New Visitor,585,5
20190831,Search - SEO - Non Paid,35-44,Returning Visitor,809,11
20190831,Search - SEO - Non Paid,45-54,New Visitor,410,1
20190831,Search - SEO - Non Paid,45-54,Returning Visitor,626,8
20190831,Search - SEO - Non Paid,55-64,New Visitor,266,1
20190831,Search - SEO - Non Paid,55-64,Returning Visitor,473,2
20190831,Search - SEO - Non Paid,65+,New Visitor,130,0
20190831,Search - SEO - Non Paid,65+,Returning Visitor,211,1
20190831,Search - Shopping - Paid,18-24,New Visitor,44,0
20190831,Search - Shopping - Paid,18-24,Returning Visitor,126,1
20190831,Search - Shopping - Paid,25-34,New Visitor,239,1
20190831,Search - Shopping - Paid,25-34,Returning Visitor,896,2
20190831,Search - Shopping - Paid,35-44,New Visitor,331,4
20190831,Search - Shopping - Paid,35-44,Returning Visitor,1584,4
20190831,Search - Shopping - Paid,45-54,New Visitor,273,0
20190831,Search - Shopping - Paid,45-54,Returning Visitor,1673,3
20190831,Search - Shopping - Paid,55-64,New Visitor,254,0
20190831,Search - Shopping - Paid,55-64,Returning Visitor,1821,5
20190831,Search - Shopping - Paid,65+,New Visitor,144,0
20190831,Search - Shopping - Paid,65+,Returning Visitor,1017,2
20190831,Social - DPA - Paid,18-24,New Visitor,15,0
20190831,Social - DPA - Paid,18-24,Returning Visitor,53,2
20190831,Social - DPA - Paid,25-34,New Visitor,73,0
20190831,Social - DPA - Paid,25-34,Returning Visitor,469,4
20190831,Social - DPA - Paid,35-44,New Visitor,90,0
20190831,Social - DPA - Paid,35-44,Returning Visitor,783,7
20190831,Social - DPA - Paid,45-54,New Visitor,63,0
20190831,Social - DPA - Paid,45-54,Returning Visitor,584,7
20190831,Social - DPA - Paid,55-64,New Visitor,31,0
20190831,Social - DPA - Paid,55-64,Returning Visitor,396,3
20190831,Social - DPA - Paid,65+,New Visitor,13,1
20190831,Social - DPA - Paid,65+,Returning Visitor,175,3
20190831,Social - Organic - Non Paid,25-34,New Visitor,55,0
20190831,Social - Organic - Non Paid,25-34,Returning Visitor,68,1
20190831,Social - Organic - Non Paid,35-44,New Visitor,51,0
20190831,Social - Organic - Non Paid,35-44,Returning Visitor,94,1
20190831,Social - Organic - Non Paid,45-54,New Visitor,51,0
20190831,Social - Organic - Non Paid,45-54,Returning Visitor,56,0
20190831,Social - Organic - Non Paid,55-64,New Visitor,27,0
20190831,Social - Organic - Non Paid,55-64,Returning Visitor,38,0
20190831,Social - Performance - Paid,18-24,New Visitor,117,0
20190831,Social - Performance - Paid,18-24,Returning Visitor,90,0
20190831,Social - Performance - Paid,25-34,New Visitor,481,0
20190831,Social - Performance - Paid,25-34,Returning Visitor,659,3
20190831,Social - Performance - Paid,35-44,New Visitor,694,3
20190831,Social - Performance - Paid,35-44,Returning Visitor,984,4
20190831,Social - Performance - Paid,45-54,New Visitor,518,3
20190831,Social - Performance - Paid,45-54,Returning Visitor,702,1
20190831,Social - Performance - Paid,55-64,New Visitor,357,2
20190831,Social - Performance - Paid,55-64,Returning Visitor,460,1
20190831,Social - Performance - Paid,65+,New Visitor,206,0
20190831,Social - Performance - Paid,65+,Returning Visitor,186,1
20190901,(Other),25-34,New Visitor,18,0
20190901,(Other),25-34,Returning Visitor,48,2
20190901,(Other),35-44,Returning Visitor,35,1
20190901,(Other),45-54,Returning Visitor,22,1
20190901,(Other),55-64,Returning Visitor,20,1
20190901,Direct - Non Paid,18-24,New Visitor,54,0
20190901,Direct - Non Paid,18-24,Returning Visitor,83,0
20190901,Direct - Non Paid,25-34,New Visitor,203,1
20190901,Direct - Non Paid,25-34,Returning Visitor,317,3
20190901,Direct - Non Paid,35-44,New Visitor,221,2
20190901,Direct - Non Paid,35-44,Returning Visitor,368,6
20190901,Direct - Non Paid,45-54,New Visitor,147,2
20190901,Direct - Non Paid,45-54,Returning Visitor,217,6
20190901,Direct - Non Paid,55-64,New Visitor,108,0
20190901,Direct - Non Paid,55-64,Returning Visitor,167,3
20190901,Direct - Non Paid,65+,New Visitor,49,0
20190901,Direct - Non Paid,65+,Returning Visitor,87,0
20190901,Email - Newsletter Franquicias - Non Paid,35-44,Returning Visitor,20,0
20190901,Email - Newsletter Franquicias - Non Paid,45-54,Returning Visitor,17,0
20190901,Email - Newsletter Franquicias - Non Paid,55-64,Returning Visitor,18,0
20190901,Email - Newsletter Offline - Non Paid,18-24,New Visitor,27,0
20190901,Email - Newsletter Offline - Non Paid,18-24,Returning Visitor,151,4
20190901,Email - Newsletter Offline - Non Paid,25-34,New Visitor,101,0
20190901,Email - Newsletter Offline - Non Paid,25-34,Returning Visitor,783,13
20190901,Email - Newsletter Offline - Non Paid,35-44,New Visitor,109,1
20190901,Email - Newsletter Offline - Non Paid,35-44,Returning Visitor,1014,22
20190901,Email - Newsletter Offline - Non Paid,45-54,New Visitor,99,0
20190901,Email - Newsletter Offline - Non Paid,45-54,Returning Visitor,961,22
20190901,Email - Newsletter Offline - Non Paid,55-64,New Visitor,83,0
20190901,Email - Newsletter Offline - Non Paid,55-64,Returning Visitor,818,7
20190901,Email - Newsletter Offline - Non Paid,65+,New Visitor,60,0
20190901,Email - Newsletter Offline - Non Paid,65+,Returning Visitor,515,4
20190901,Email - Newsletter Online - Non Paid,18-24,New Visitor,13,1
20190901,Email - Newsletter Online - Non Paid,18-24,Returning Visitor,96,2
20190901,Email - Newsletter Online - Non Paid,25-34,New Visitor,57,1
20190901,Email - Newsletter Online - Non Paid,25-34,Returning Visitor,530,20
20190901,Email - Newsletter Online - Non Paid,35-44,New Visitor,64,2
20190901,Email - Newsletter Online - Non Paid,35-44,Returning Visitor,772,21
20190901,Email - Newsletter Online - Non Paid,45-54,New Visitor,46,0
20190901,Email - Newsletter Online - Non Paid,45-54,Returning Visitor,675,27
20190901,Email - Newsletter Online - Non Paid,55-64,New Visitor,51,0
20190901,Email - Newsletter Online - Non Paid,55-64,Returning Visitor,472,15
20190901,Email - Newsletter Online - Non Paid,65+,New Visitor,11,1
20190901,Email - Newsletter Online - Non Paid,65+,Returning Visitor,228,5
20190901,Email - Newsletter Outlet - Non Paid,18-24,Returning Visitor,31,2
20190901,Email - Newsletter Outlet - Non Paid,25-34,New Visitor,41,0
20190901,Email - Newsletter Outlet - Non Paid,25-34,Returning Visitor,172,3
20190901,Email - Newsletter Outlet - Non Paid,35-44,New Visitor,58,1
20190901,Email - Newsletter Outlet - Non Paid,35-44,Returning Visitor,188,3
20190901,Email - Newsletter Outlet - Non Paid,45-54,New Visitor,57,1
20190901,Email - Newsletter Outlet - Non Paid,45-54,Returning Visitor,197,6
20190901,Email - Newsletter Outlet - Non Paid,55-64,New Visitor,25,0
20190901,Email - Newsletter Outlet - Non Paid,55-64,Returning Visitor,155,1
20190901,Email - Newsletter Outlet - Non Paid,65+,Returning Visitor,63,0
20190901,Referral - Affiliates - Paid,18-24,New Visitor,92,0
20190901,Referral - Affiliates - Paid,18-24,Returning Visitor,44,1
20190901,Referral - Affiliates - Paid,25-34,New Visitor,159,0
20190901,Referral - Affiliates - Paid,25-34,Returning Visitor,182,2
20190901,Referral - Affiliates - Paid,35-44,New Visitor,222,0
20190901,Referral - Affiliates - Paid,35-44,Returning Visitor,226,7
20190901,Referral - Affiliates - Paid,45-54,New Visitor,184,2
20190901,Referral - Affiliates - Paid,45-54,Returning Visitor,279,2
20190901,Referral - Affiliates - Paid,55-64,New Visitor,156,0
20190901,Referral - Affiliates - Paid,55-64,Returning Visitor,201,4
20190901,Referral - Affiliates - Paid,65+,New Visitor,131,0
20190901,Referral - Affiliates - Paid,65+,Returning Visitor,130,0
20190901,Referral - Other - Non Paid,18-24,Returning Visitor,12,0
20190901,Referral - Other - Non Paid,25-34,New Visitor,17,0
20190901,Referral - Other - Non Paid,25-34,Returning Visitor,15,1
20190901,Referral - Other - Non Paid,35-44,New Visitor,11,0
20190901,Referral - Other - Non Paid,35-44,Returning Visitor,12,1
20190901,Referral - Other - Non Paid,45-54,New Visitor,11,0
20190901,Referral - Other - Non Paid,45-54,Returning Visitor,22,1
20190901,Referral - Other - Non Paid,55-64,Returning Visitor,12,2
20190901,Search - Branded - Paid,18-24,New Visitor,292,1
20190901,Search - Branded - Paid,18-24,Returning Visitor,270,4
20190901,Search - Branded - Paid,25-34,New Visitor,971,4
20190901,Search - Branded - Paid,25-34,Returning Visitor,1372,19
20190901,Search - Branded - Paid,35-44,New Visitor,907,10
20190901,Search - Branded - Paid,35-44,Returning Visitor,1637,19
20190901,Search - Branded - Paid,45-54,New Visitor,659,4
20190901,Search - Branded - Paid,45-54,Returning Visitor,1254,16
20190901,Search - Branded - Paid,55-64,New Visitor,454,1
20190901,Search - Branded - Paid,55-64,Returning Visitor,897,13
20190901,Search - Branded - Paid,65+,New Visitor,219,1
20190901,Search - Branded - Paid,65+,Returning Visitor,402,6
20190901,Search - Generic - Paid,25-34,Returning Visitor,22,0
20190901,Search - Generic - Paid,35-44,Returning Visitor,63,0
20190901,Search - Generic - Paid,45-54,Returning Visitor,50,0
20190901,Search - Generic - Paid,55-64,Returning Visitor,42,0
20190901,Search - Generic - Paid,65+,Returning Visitor,28,0
20190901,Search - SEO - Non Paid,18-24,New Visitor,238,1
20190901,Search - SEO - Non Paid,18-24,Returning Visitor,169,5
20190901,Search - SEO - Non Paid,25-34,New Visitor,829,6
20190901,Search - SEO - Non Paid,25-34,Returning Visitor,895,18
20190901,Search - SEO - Non Paid,35-44,New Visitor,661,2
20190901,Search - SEO - Non Paid,35-44,Returning Visitor,1037,12
20190901,Search - SEO - Non Paid,45-54,New Visitor,502,2
20190901,Search - SEO - Non Paid,45-54,Returning Visitor,760,8
20190901,Search - SEO - Non Paid,55-64,New Visitor,340,1
20190901,Search - SEO - Non Paid,55-64,Returning Visitor,508,4
20190901,Search - SEO - Non Paid,65+,New Visitor,187,0
20190901,Search - SEO - Non Paid,65+,Returning Visitor,242,4
20190901,Search - Shopping - Paid,18-24,New Visitor,68,0
20190901,Search - Shopping - Paid,18-24,Returning Visitor,203,2
20190901,Search - Shopping - Paid,25-34,New Visitor,277,1
20190901,Search - Shopping - Paid,25-34,Returning Visitor,941,5
20190901,Search - Shopping - Paid,35-44,New Visitor,331,3
20190901,Search - Shopping - Paid,35-44,Returning Visitor,1802,8
20190901,Search - Shopping - Paid,45-54,New Visitor,298,1
20190901,Search - Shopping - Paid,45-54,Returning Visitor,1851,8
20190901,Search - Shopping - Paid,55-64,New Visitor,223,0
20190901,Search - Shopping - Paid,55-64,Returning Visitor,1747,4
20190901,Search - Shopping - Paid,65+,New Visitor,141,1
20190901,Search - Shopping - Paid,65+,Returning Visitor,1027,4
20190901,Social - DPA - Paid,18-24,New Visitor,11,0
20190901,Social - DPA - Paid,18-24,Returning Visitor,69,1
20190901,Social - DPA - Paid,25-34,New Visitor,95,0
20190901,Social - DPA - Paid,25-34,Returning Visitor,559,6
20190901,Social - DPA - Paid,35-44,New Visitor,109,0
20190901,Social - DPA - Paid,35-44,Returning Visitor,860,2
20190901,Social - DPA - Paid,45-54,New Visitor,75,0
20190901,Social - DPA - Paid,45-54,Returning Visitor,717,6
20190901,Social - DPA - Paid,55-64,New Visitor,57,0
20190901,Social - DPA - Paid,55-64,Returning Visitor,476,5
20190901,Social - DPA - Paid,65+,New Visitor,33,0
20190901,Social - DPA - Paid,65+,Returning Visitor,201,2
20190901,Social - Organic - Non Paid,18-24,New Visitor,17,0
20190901,Social - Organic - Non Paid,18-24,Returning Visitor,15,0
20190901,Social - Organic - Non Paid,25-34,New Visitor,123,0
20190901,Social - Organic - Non Paid,25-34,Returning Visitor,129,0
20190901,Social - Organic - Non Paid,35-44,New Visitor,122,0
20190901,Social - Organic - Non Paid,35-44,Returning Visitor,198,0
20190901,Social - Organic - Non Paid,45-54,New Visitor,88,0
20190901,Social - Organic - Non Paid,45-54,Returning Visitor,112,0
20190901,Social - Organic - Non Paid,55-64,New Visitor,65,0
20190901,Social - Organic - Non Paid,55-64,Returning Visitor,84,0
20190901,Social - Organic - Non Paid,65+,New Visitor,35,0
20190901,Social - Organic - Non Paid,65+,Returning Visitor,29,0
20190901,Social - Performance - Paid,18-24,New Visitor,125,0
20190901,Social - Performance - Paid,18-24,Returning Visitor,106,0
20190901,Social - Performance - Paid,25-34,New Visitor,581,0
20190901,Social - Performance - Paid,25-34,Returning Visitor,676,4
20190901,Social - Performance - Paid,35-44,New Visitor,681,1
20190901,Social - Performance - Paid,35-44,Returning Visitor,956,7
20190901,Social - Performance - Paid,45-54,New Visitor,528,0
20190901,Social - Performance - Paid,45-54,Returning Visitor,733,3
20190901,Social - Performance - Paid,55-64,New Visitor,344,0
20190901,Social - Performance - Paid,55-64,Returning Visitor,448,0
20190901,Social - Performance - Paid,65+,New Visitor,157,0
20190901,Social - Performance - Paid,65+,Returning Visitor,197,0
20190902,(Other),18-24,New Visitor,10,0
20190902,(Other),25-34,New Visitor,22,0
20190902,(Other),25-34,Returning Visitor,50,0
20190902,(Other),35-44,Returning Visitor,34,1
20190902,(Other),45-54,Returning Visitor,36,1
20190902,(Other),55-64,Returning Visitor,27,0
20190902,Direct - Non Paid,18-24,New Visitor,72,0
20190902,Direct - Non Paid,18-24,Returning Visitor,71,2
20190902,Direct - Non Paid,25-34,New Visitor,238,1
20190902,Direct - Non Paid,25-34,Returning Visitor,353,4
20190902,Direct - Non Paid,35-44,New Visitor,250,2
20190902,Direct - Non Paid,35-44,Returning Visitor,341,2
20190902,Direct - Non Paid,45-54,New Visitor,197,0
20190902,Direct - Non Paid,45-54,Returning Visitor,264,3
20190902,Direct - Non Paid,55-64,New Visitor,141,0
20190902,Direct - Non Paid,55-64,Returning Visitor,199,3
20190902,Direct - Non Paid,65+,New Visitor,81,0
20190902,Direct - Non Paid,65+,Returning Visitor,78,0
20190902,Email - Newsletter Franquicias - Non Paid,35-44,Returning Visitor,12,0
20190902,Email - Newsletter Franquicias - Non Paid,45-54,Returning Visitor,14,0
20190902,Email - Newsletter Franquicias - Non Paid,55-64,Returning Visitor,15,0
20190902,Email - Newsletter Offline - Non Paid,18-24,New Visitor,20,0
20190902,Email - Newsletter Offline - Non Paid,18-24,Returning Visitor,86,2
20190902,Email - Newsletter Offline - Non Paid,25-34,New Visitor,106,1
20190902,Email - Newsletter Offline - Non Paid,25-34,Returning Visitor,536,2
20190902,Email - Newsletter Offline - Non Paid,35-44,New Visitor,93,0
20190902,Email - Newsletter Offline - Non Paid,35-44,Returning Visitor,647,1
20190902,Email - Newsletter Offline - Non Paid,45-54,New Visitor,97,0
20190902,Email - Newsletter Offline - Non Paid,45-54,Returning Visitor,639,5
20190902,Email - Newsletter Offline - Non Paid,55-64,New Visitor,73,1
20190902,Email - Newsletter Offline - Non Paid,55-64,Returning Visitor,621,0
20190902,Email - Newsletter Offline - Non Paid,65+,New Visitor,59,0
20190902,Email - Newsletter Offline - Non Paid,65+,Returning Visitor,403,0
20190902,Email - Newsletter Online - Non Paid,18-24,New Visitor,15,0
20190902,Email - Newsletter Online - Non Paid,18-24,Returning Visitor,51,0
20190902,Email - Newsletter Online - Non Paid,25-34,New Visitor,36,0
20190902,Email - Newsletter Online - Non Paid,25-34,Returning Visitor,349,3
20190902,Email - Newsletter Online - Non Paid,35-44,New Visitor,60,1
20190902,Email - Newsletter Online - Non Paid,35-44,Returning Visitor,505,4
20190902,Email - Newsletter Online - Non Paid,45-54,New Visitor,37,0
20190902,Email - Newsletter Online - Non Paid,45-54,Returning Visitor,444,3
20190902,Email - Newsletter Online - Non Paid,55-64,New Visitor,23,0
20190902,Email - Newsletter Online - Non Paid,55-64,Returning Visitor,298,2
20190902,Email - Newsletter Online - Non Paid,65+,New Visitor,14,0
20190902,Email - Newsletter Online - Non Paid,65+,Returning Visitor,191,3
20190902,Email - Newsletter Outlet - Non Paid,18-24,Returning Visitor,24,0
20190902,Email - Newsletter Outlet - Non Paid,25-34,New Visitor,24,0
20190902,Email - Newsletter Outlet - Non Paid,25-34,Returning Visitor,79,1
20190902,Email - Newsletter Outlet - Non Paid,35-44,New Visitor,31,0
20190902,Email - Newsletter Outlet - Non Paid,35-44,Returning Visitor,123,1
20190902,Email - Newsletter Outlet - Non Paid,45-54,New Visitor,27,0
20190902,Email - Newsletter Outlet - Non Paid,45-54,Returning Visitor,88,0
20190902,Email - Newsletter Outlet - Non Paid,55-64,New Visitor,21,0
20190902,Email - Newsletter Outlet - Non Paid,55-64,Returning Visitor,72,1
20190902,Email - Newsletter Outlet - Non Paid,65+,New Visitor,12,0
20190902,Email - Newsletter Outlet - Non Paid,65+,Returning Visitor,31,0
20190902,Referral - Affiliates - Paid,18-24,New Visitor,125,0
20190902,Referral - Affiliates - Paid,18-24,Returning Visitor,50,1
20190902,Referral - Affiliates - Paid,25-34,New Visitor,233,0
20190902,Referral - Affiliates - Paid,25-34,Returning Visitor,254,3
20190902,Referral - Affiliates - Paid,35-44,New Visitor,285,1
20190902,Referral - Affiliates - Paid,35-44,Returning Visitor,438,5
20190902,Referral - Affiliates - Paid,45-54,New Visitor,326,0
20190902,Referral - Affiliates - Paid,45-54,Returning Visitor,417,3
20190902,Referral - Affiliates - Paid,55-64,New Visitor,255,0
20190902,Referral - Affiliates - Paid,55-64,Returning Visitor,367,2
20190902,Referral - Affiliates - Paid,65+,New Visitor,183,0
20190902,Referral - Affiliates - Paid,65+,Returning Visitor,234,0
20190902,Referral - Other - Non Paid,18-24,Returning Visitor,13,0
20190902,Referral - Other - Non Paid,25-34,New Visitor,15,0
20190902,Referral - Other - Non Paid,25-34,Returning Visitor,12,0
20190902,Referral - Other - Non Paid,35-44,New Visitor,12,1
20190902,Referral - Other - Non Paid,35-44,Returning Visitor,24,1
20190902,Referral - Other - Non Paid,55-64,Returning Visitor,11,0
20190902,Search - Branded - Paid,18-24,New Visitor,220,0
20190902,Search - Branded - Paid,18-24,Returning Visitor,225,1
20190902,Search - Branded - Paid,25-34,New Visitor,884,1
20190902,Search - Branded - Paid,25-34,Returning Visitor,1234,20
20190902,Search - Branded - Paid,35-44,New Visitor,778,3
20190902,Search - Branded - Paid,35-44,Returning Visitor,1332,13
20190902,Search - Branded - Paid,45-54,New Visitor,519,1
20190902,Search - Branded - Paid,45-54,Returning Visitor,1086,19
20190902,Search - Branded - Paid,55-64,New Visitor,368,1
20190902,Search - Branded - Paid,55-64,Returning Visitor,767,8
20190902,Search - Branded - Paid,65+,New Visitor,183,0
20190902,Search - Branded - Paid,65+,Returning Visitor,343,4
20190902,Search - Generic - Paid,25-34,Returning Visitor,35,0
20190902,Search - Generic - Paid,35-44,Returning Visitor,79,0
20190902,Search - Generic - Paid,45-54,Returning Visitor,53,0
20190902,Search - Generic - Paid,55-64,Returning Visitor,78,0
20190902,Search - Generic - Paid,65+,Returning Visitor,27,0
20190902,Search - SEO - Non Paid,18-24,New Visitor,216,1
20190902,Search - SEO - Non Paid,18-24,Returning Visitor,152,5
20190902,Search - SEO - Non Paid,25-34,New Visitor,796,3
20190902,Search - SEO - Non Paid,25-34,Returning Visitor,917,17
20190902,Search - SEO - Non Paid,35-44,New Visitor,635,1
20190902,Search - SEO - Non Paid,35-44,Returning Visitor,924,10
20190902,Search - SEO - Non Paid,45-54,New Visitor,451,2
20190902,Search - SEO - Non Paid,45-54,Returning Visitor,670,11
20190902,Search - SEO - Non Paid,55-64,New Visitor,359,2
20190902,Search - SEO - Non Paid,55-64,Returning Visitor,500,7
20190902,Search - SEO - Non Paid,65+,New Visitor,146,2
20190902,Search - SEO - Non Paid,65+,Returning Visitor,234,3
20190902,Search - Shopping - Paid,18-24,New Visitor,39,0
20190902,Search - Shopping - Paid,18-24,Returning Visitor,172,2
20190902,Search - Shopping - Paid,25-34,New Visitor,242,1
20190902,Search - Shopping - Paid,25-34,Returning Visitor,850,5
20190902,Search - Shopping - Paid,35-44,New Visitor,264,2
20190902,Search - Shopping - Paid,35-44,Returning Visitor,1522,5
20190902,Search - Shopping - Paid,45-54,New Visitor,216,0
20190902,Search - Shopping - Paid,45-54,Returning Visitor,1442,6
20190902,Search - Shopping - Paid,55-64,New Visitor,186,0
20190902,Search - Shopping - Paid,55-64,Returning Visitor,1298,7
20190902,Search - Shopping - Paid,65+,New Visitor,92,0
20190902,Search - Shopping - Paid,65+,Returning Visitor,766,1
20190902,Social - Brand - Paid,25-34,New Visitor,42,0
20190902,Social - Brand - Paid,35-44,New Visitor,22,0
20190902,Social - Brand - Paid,55-64,New Visitor,10,0
20190902,Social - DPA - Paid,18-24,New Visitor,16,0
20190902,Social - DPA - Paid,18-24,Returning Visitor,70,2
20190902,Social - DPA - Paid,25-34,New Visitor,74,1
20190902,Social - DPA - Paid,25-34,Returning Visitor,502,3
20190902,Social - DPA - Paid,35-44,New Visitor,84,0
20190902,Social - DPA - Paid,35-44,Returning Visitor,755,4
20190902,Social - DPA - Paid,45-54,New Visitor,61,0
20190902,Social - DPA - Paid,45-54,Returning Visitor,590,2
20190902,Social - DPA - Paid,55-64,New Visitor,36,0
20190902,Social - DPA - Paid,55-64,Returning Visitor,414,3
20190902,Social - DPA - Paid,65+,New Visitor,22,0
20190902,Social - DPA - Paid,65+,Returning Visitor,203,3
20190902,Social - Organic - Non Paid,18-24,Returning Visitor,11,0
20190902,Social - Organic - Non Paid,25-34,New Visitor,37,0
20190902,Social - Organic - Non Paid,25-34,Returning Visitor,60,1
20190902,Social - Organic - Non Paid,35-44,New Visitor,42,0
20190902,Social - Organic - Non Paid,35-44,Returning Visitor,67,0
20190902,Social - Organic - Non Paid,45-54,New Visitor,19,0
20190902,Social - Organic - Non Paid,45-54,Returning Visitor,53,0
20190902,Social - Organic - Non Paid,55-64,New Visitor,24,1
20190902,Social - Organic - Non Paid,55-64,Returning Visitor,29,0
20190902,Social - Organic - Non Paid,65+,Returning Visitor,15,1
20190902,Social - Performance - Paid,18-24,New Visitor,14,0
20190902,Social - Performance - Paid,18-24,Returning Visitor,31,0
20190902,Social - Performance - Paid,25-34,New Visitor,75,0
20190902,Social - Performance - Paid,25-34,Returning Visitor,253,2
20190902,Social - Performance - Paid,35-44,New Visitor,108,0
